************* Module main
main.py:323: [C0103(invalid-name), ThirdWindow.deepfilesentimentaction.graphactions.scattergraph] Variable name "x" doesn't conform to snake_case naming style
main.py:325: [C0103(invalid-name), ThirdWindow.deepfilesentimentaction.graphactions.scattergraph] Variable name "y" doesn't conform to snake_case naming style
main.py:332: [C0103(invalid-name), ThirdWindow.deepfilesentimentaction] Variable name "a" doesn't conform to snake_case naming style
main.py:253: [R0915(too-many-statements), ThirdWindow.deepfilesentimentaction] Too many statements (51/50)
main.py:224: [R0915(too-many-statements), ThirdWindow] Too many statements (70/50)
main.py:2: [C0411(wrong-import-order), ] standard import "from tkinter import *" should be placed before "from textblob import TextBlob"
main.py:3: [C0411(wrong-import-order), ] standard import "import tkinter as tk" should be placed before "from textblob import TextBlob"
main.py:6: [C0411(wrong-import-order), ] standard import "from csv import *" should be placed before "from textblob import TextBlob"
main.py:7: [C0411(wrong-import-order), ] standard import "from tkinter import messagebox" should be placed before "from textblob import TextBlob"
main.py:7: [C0412(ungrouped-imports), ] Imports from package tkinter are not grouped
main.py:12: [C0412(ungrouped-imports), ] Imports from package textblob are not grouped
main.py:13: [C0412(ungrouped-imports), ] Imports from package nltk are not grouped
main.py:15: [C0412(ungrouped-imports), ] Imports from package textblob are not grouped
main.py:22: [C0412(ungrouped-imports), ] Imports from package matplotlib are not grouped
main.py:3: [W0611(unused-import), ] Unused tkinter imported as tk
main.py:5: [W0611(unused-import), ] Unused import nltk
main.py:7: [W0611(unused-import), ] Unused messagebox imported from tkinter
main.py:9: [W0611(unused-import), ] Unused import gensim
main.py:10: [W0611(unused-import), ] Unused seaborn imported as sns
main.py:13: [W0611(unused-import), ] Unused PorterStemmer imported from nltk.stem
main.py:14: [W0611(unused-import), ] Unused SpellChecker imported from spellchecker
main.py:16: [W0611(unused-import), ] Unused ImageTk imported from PIL
main.py:17: [W0611(unused-import), ] Unused KeyedVectors imported from gensim.models
main.py:18: [W0611(unused-import), ] Unused glove2word2vec imported from gensim.scripts.glove2word2vec
main.py:20: [W0611(unused-import), ] Unused chart_studio.plotly imported as py
main.py:21: [W0611(unused-import), ] Unused plotly.tools imported as tls
main.py:23: [W0611(unused-import), ] Unused numpy imported as np
main.py:24: [W0611(unused-import), ] Unused import cv2
main.py:2: [W0614(unused-wildcard-import), ] Unused import(s) collections, enum, sys, types, TclError, re, wantobjects, TkVersion, TclVersion, READABLE, WRITABLE, EXCEPTION, EventType, Event, NoDefaultRoot, Variable, IntVar, DoubleVar, BooleanVar, mainloop, getint, getdouble, getboolean, Misc, CallWrapper, XView, YView, Wm, Tcl, Pack, Place, Grid, BaseWidget, Widget, Toplevel, Canvas, Checkbutton, Listbox, Menu, Menubutton, Message, Radiobutton, Scale, Scrollbar, Text, OptionMenu, Image, BitmapImage, image_names, image_types, Spinbox, LabelFrame, PanedWindow, NO, FALSE, OFF, YES, TRUE, ON, N, S, W, E, NW, SW, NE, SE, NS, EW, NSEW, CENTER, NONE, X, Y, BOTH, TOP, RIGHT, BOTTOM, RAISED, SUNKEN, FLAT, RIDGE, GROOVE, SOLID, HORIZONTAL, VERTICAL, NUMERIC, CHAR, WORD, BASELINE, INSIDE, OUTSIDE, SEL, SEL_FIRST, SEL_LAST, END, INSERT, CURRENT, ANCHOR, ALL, NORMAL, DISABLED, ACTIVE, HIDDEN, CASCADE, CHECKBUTTON, COMMAND, RADIOBUTTON, SEPARATOR, SINGLE, BROWSE, MULTIPLE, EXTENDED, DOTBOX, UNDERLINE, PIESLICE, CHORD, ARC, FIRST, LAST, BUTT, PROJECTING, ROUND, BEVEL, MITER, MOVETO, SCROLL, UNITS and PAGES from wildcard import of tkinter
main.py:6: [W0614(unused-wildcard-import), ] Unused import(s) Dialect, excel, excel_tab, unix_dialect, DictReader, DictWriter, complex, Sniffer, Error, writer, reader, register_dialect, unregister_dialect, get_dialect, list_dialects, field_size_limit, QUOTE_MINIMAL, QUOTE_ALL, QUOTE_NONNUMERIC, QUOTE_NONE and StringIO from wildcard import of csv


Report
======
223 statements analysed.

Statistics by type
------------------

+---------+-------+-----------+-----------+------------+---------+
|type     |number |old number |difference |%documented |%badname |
+=========+=======+===========+===========+============+=========+
|module   |1      |1          |=          |0.00        |0.00     |
+---------+-------+-----------+-----------+------------+---------+
|class    |2      |NC         |NC         |0.00        |100.00   |
+---------+-------+-----------+-----------+------------+---------+
|method   |6      |NC         |NC         |33.33       |0.00     |
+---------+-------+-----------+-----------+------------+---------+
|function |6      |4          |+2.00      |50.00       |50.00    |
+---------+-------+-----------+-----------+------------+---------+



354 lines have been analyzed

Raw metrics
-----------

+----------+-------+------+---------+-----------+
|type      |number |%     |previous |difference |
+==========+=======+======+=========+===========+
|code      |227    |64.12 |43       |+184.00    |
+----------+-------+------+---------+-----------+
|docstring |0      |0.00  |NC       |NC         |
+----------+-------+------+---------+-----------+
|comment   |67     |18.93 |NC       |NC         |
+----------+-------+------+---------+-----------+
|empty     |60     |16.95 |14       |+46.00     |
+----------+-------+------+---------+-----------+



Duplication
-----------

+-------------------------+------+---------+-----------+
|                         |now   |previous |difference |
+=========================+======+=========+===========+
|nb duplicated lines      |0     |0        |0          |
+-------------------------+------+---------+-----------+
|percent duplicated lines |0.000 |0.000    |=          |
+-------------------------+------+---------+-----------+



Messages by category
--------------------

+-----------+-------+---------+-----------+
|type       |number |previous |difference |
+===========+=======+=========+===========+
|convention |126    |5        |5          |
+-----------+-------+---------+-----------+
|refactor   |6      |0        |0          |
+-----------+-------+---------+-----------+
|warning    |227    |0        |0          |
+-----------+-------+---------+-----------+
|error      |19     |3        |3          |
+-----------+-------+---------+-----------+



Messages
--------

+------------------------------+------------+
|message id                    |occurrences |
+==============================+============+
|bad-indentation               |184         |
+------------------------------+------------+
|trailing-whitespace           |70          |
+------------------------------+------------+
|invalid-name                  |20          |
+------------------------------+------------+
|import-error                  |19          |
+------------------------------+------------+
|line-too-long                 |16          |
+------------------------------+------------+
|unused-import                 |14          |
+------------------------------+------------+
|redefined-outer-name          |14          |
+------------------------------+------------+
|missing-function-docstring    |7           |
+------------------------------+------------+
|ungrouped-imports             |5           |
+------------------------------+------------+
|wrong-import-order            |4           |
+------------------------------+------------+
|too-many-statements           |4           |
+------------------------------+------------+
|anomalous-backslash-in-string |4           |
+------------------------------+------------+
|reimported                    |3           |
+------------------------------+------------+
|global-variable-undefined     |3           |
+------------------------------+------------+
|wildcard-import               |2           |
+------------------------------+------------+
|unused-wildcard-import        |2           |
+------------------------------+------------+
|too-many-locals               |2           |
+------------------------------+------------+
|missing-class-docstring       |2           |
+------------------------------+------------+
|redefined-builtin             |1           |
+------------------------------+------------+
|missing-module-docstring      |1           |
+------------------------------+------------+
|missing-final-newline         |1           |
+------------------------------+------------+




------------------------------------------------------------------
Your code has been rated at 0.00/10 (previous run: 4.12/10, -4.12)

